Total images: 7049
Detected images: 6994
Not detected images: 55
Average accuracy: 98.99213611667143%
image_index,detected,accuracy
2796,True,1.0
2797,True,0.9666666666666667
2798,True,1.0
2799,True,1.0
2800,True,1.0
2801,True,1.0
2802,True,1.0
2803,True,1.0
2804,True,0.9666666666666667
2805,True,0.9666666666666667
2806,True,1.0
2807,True,0.9666666666666667
2808,True,1.0
2809,True,1.0
2810,True,1.0
2811,False,
2812,True,1.0
2813,True,1.0
2814,True,0.9666666666666667
2815,True,1.0
2816,True,1.0
2817,True,1.0
2818,False,
2819,True,1.0
2820,True,1.0
2821,True,1.0
2822,True,1.0
2823,True,1.0
2824,True,1.0
2825,True,0.9666666666666667
2826,True,0.9666666666666667
2827,True,1.0
2828,True,0.9666666666666667
2829,False,
2830,True,1.0
2831,True,1.0
2832,True,1.0
2833,True,1.0
2834,True,0.9333333333333333
2835,True,0.9666666666666667
2836,True,1.0
2837,True,1.0
2838,True,1.0
2839,True,1.0
2840,True,0.9333333333333333
2841,True,1.0
2842,True,1.0
2843,True,1.0
2844,True,1.0
2845,True,0.9666666666666667
2846,True,1.0
2847,True,0.9666666666666667
2848,True,0.9666666666666667
2849,True,1.0
2850,True,1.0
2851,True,0.9666666666666667
2852,True,1.0
2853,True,0.9666666666666667
2854,True,1.0
2855,True,0.9666666666666667
2856,True,1.0
2857,True,1.0
2858,True,1.0
2859,True,1.0
2860,True,1.0
2861,True,1.0
2862,True,1.0
2863,True,1.0
2864,True,1.0
2865,True,1.0
2866,True,1.0
2867,True,1.0
2868,True,1.0
2869,True,1.0
2870,True,1.0
2871,False,
2872,True,1.0
2873,True,1.0
2874,True,1.0
2875,True,1.0
2876,True,1.0
2877,True,1.0
2878,True,1.0
2879,True,1.0
2880,True,0.9333333333333333
2881,True,0.9666666666666667
2882,True,1.0
2883,True,1.0
2884,True,0.9666666666666667
2885,True,1.0
2886,True,1.0
2887,True,0.9666666666666667
2888,True,0.9666666666666667
2889,True,1.0
2890,True,1.0
2891,True,1.0
2892,True,1.0
2893,True,0.9666666666666667
2894,True,1.0
2895,True,1.0
2896,True,0.9666666666666667
2897,True,1.0
2898,True,1.0
2899,True,1.0
2900,True,1.0
2901,True,1.0
2902,True,1.0
2903,True,1.0
2904,True,1.0
2905,True,1.0
2906,True,0.9333333333333333
2907,True,0.9666666666666667
2908,True,0.9666666666666667
2909,True,1.0
2910,True,0.9666666666666667
2911,True,1.0
2912,True,1.0
2913,True,1.0
2914,True,1.0
2915,False,
2916,True,1.0
2917,True,1.0
2918,True,1.0
2919,True,1.0
2920,True,0.9666666666666667
2921,True,0.9333333333333333
2922,True,1.0
2923,True,1.0
2924,True,0.9666666666666667
2925,True,1.0
2926,True,0.9666666666666667
2927,True,1.0
2928,True,1.0
2929,True,0.9666666666666667
2930,True,1.0
2931,True,1.0
2932,True,1.0
2933,True,1.0
2934,True,1.0
2935,True,0.9333333333333333
2936,True,0.9333333333333333
2937,True,1.0
2938,True,1.0
2939,True,1.0
2940,True,1.0
2941,True,1.0
2942,True,1.0
2943,True,1.0
2944,True,0.9666666666666667
2945,True,1.0
2946,True,1.0
2947,True,1.0
2948,True,0.9666666666666667
2949,True,0.9666666666666667
2950,True,1.0
2951,True,1.0
2952,True,0.9333333333333333
2953,True,0.9333333333333333
2954,True,1.0
2955,True,1.0
2956,True,0.9666666666666667
2957,True,1.0
2958,True,1.0
2959,True,1.0
2960,True,1.0
2961,True,1.0
2962,True,0.9666666666666667
2963,True,0.9333333333333333
2964,True,1.0
2965,True,1.0
2966,True,0.9666666666666667
2967,True,0.9666666666666667
2968,True,1.0
2969,True,0.9666666666666667
2970,True,1.0
2971,True,0.9666666666666667
2972,True,1.0
2973,True,1.0
2974,True,0.9666666666666667
2975,True,0.9666666666666667
2976,True,0.9666666666666667
2977,True,1.0
2978,True,0.9333333333333333
2979,True,0.9333333333333333
2980,True,0.9666666666666667
2981,True,0.9666666666666667
2982,False,
2983,True,1.0
2984,True,0.9666666666666667
2985,True,1.0
2986,True,0.9666666666666667
2987,True,1.0
2988,True,0.9666666666666667
2989,True,0.9666666666666667
2990,True,1.0
2991,True,1.0
2992,True,1.0
2993,True,1.0
2994,True,1.0
2995,True,1.0
2996,True,1.0
2997,True,1.0
2998,True,0.9666666666666667
2999,True,1.0
3000,True,0.9666666666666667
3001,True,1.0
3002,True,1.0
3003,True,0.9666666666666667
3004,True,1.0
3005,True,1.0
3006,True,1.0
3007,True,1.0
3008,True,1.0
3009,True,0.9666666666666667
3010,True,1.0
3011,True,1.0
3012,True,1.0
3013,True,1.0
3014,True,1.0
3015,True,0.9666666666666667
3016,True,0.9666666666666667
3017,True,0.9666666666666667
3018,True,1.0
3019,True,0.9666666666666667
3020,True,0.9666666666666667
3021,True,0.9666666666666667
3022,True,1.0
3023,True,1.0
3024,True,1.0
3025,True,1.0
3026,True,0.9666666666666667
3027,True,0.9666666666666667
3028,True,1.0
3029,True,0.9333333333333333
3030,True,0.9666666666666667
3031,True,1.0
3032,True,1.0
3033,True,1.0
3034,True,0.9666666666666667
3035,True,1.0
3036,True,1.0
3037,True,0.9666666666666667
3038,True,1.0
3039,True,0.9666666666666667
3040,True,0.9666666666666667
3041,True,1.0
3042,True,1.0
3043,True,1.0
3044,False,
3045,True,1.0
3046,True,1.0
3047,True,0.9666666666666667
3048,True,1.0
3049,True,0.9666666666666667
3050,True,1.0
3051,True,1.0
3052,True,0.9666666666666667
3053,True,1.0
3054,True,0.9666666666666667
3055,True,1.0
3056,False,
3057,True,0.9333333333333333
3058,True,0.9666666666666667
3059,True,0.9666666666666667
3060,True,1.0
3061,True,1.0
3062,True,1.0
3063,True,1.0
3064,True,1.0
3065,True,1.0
3066,True,0.9666666666666667
3067,True,1.0
3068,True,0.9333333333333333
3069,True,1.0
3070,True,1.0
3071,True,0.9333333333333333
3072,True,0.9666666666666667
3073,True,1.0
3074,True,1.0
3075,True,1.0
3076,True,1.0
3077,True,1.0
3078,True,1.0
3079,True,1.0
3080,True,1.0
3081,True,1.0
3082,True,1.0
3083,True,1.0
3084,True,1.0
3085,True,1.0
3086,True,1.0
3087,False,
3088,True,1.0
3089,True,1.0
3090,True,0.9666666666666667
3091,True,0.9666666666666667
3092,True,1.0
3093,True,0.9333333333333333
3094,True,0.9666666666666667
3095,True,0.9666666666666667
3096,True,1.0
3097,True,0.9666666666666667
3098,True,1.0
3099,True,0.9666666666666667
3100,True,1.0
3101,True,1.0
3102,True,1.0
3103,True,1.0
3104,True,1.0
3105,True,1.0
3106,True,1.0
3107,True,1.0
3108,True,0.9666666666666667
3109,True,1.0
3110,True,1.0
3111,True,0.9666666666666667
3112,True,1.0
3113,True,1.0
3114,True,0.9666666666666667
3115,True,1.0
3116,True,0.9666666666666667
3117,True,1.0
3118,True,1.0
3119,True,1.0
3120,True,1.0
3121,True,1.0
3122,True,0.9666666666666667
3123,True,1.0
3124,True,0.9666666666666667
3125,False,
3126,True,1.0
3127,True,0.9333333333333333
3128,True,0.9333333333333333
3129,True,1.0
3130,True,1.0
3131,True,1.0
3132,True,1.0
3133,True,1.0
3134,True,0.9666666666666667
3135,True,0.9666666666666667
3136,True,1.0
3137,True,0.9666666666666667
3138,True,1.0
3139,True,0.9666666666666667
3140,True,1.0
3141,True,1.0
3142,True,0.9666666666666667
3143,True,1.0
3144,True,0.9666666666666667
3145,True,0.9666666666666667
3146,True,0.9666666666666667
3147,True,0.9666666666666667
3148,True,0.9666666666666667
3149,True,0.9666666666666667
3150,False,
3151,True,1.0
3152,True,0.9333333333333333
3153,True,1.0
3154,True,0.9666666666666667
3155,True,0.9666666666666667
3156,True,1.0
3157,True,0.9666666666666667
3158,True,1.0
3159,True,1.0
3160,True,0.9666666666666667
3161,True,1.0
3162,True,1.0
3163,True,1.0
3164,True,1.0
3165,True,1.0
3166,True,0.9666666666666667
3167,True,1.0
3168,True,0.9666666666666667
3169,True,0.9666666666666667
3170,True,1.0
3171,True,1.0
3172,True,0.9666666666666667
3173,True,0.9333333333333333
3174,True,1.0
3175,True,0.9666666666666667
3176,True,0.9666666666666667
3177,True,1.0
3178,True,0.9666666666666667
3179,True,0.9333333333333333
3180,True,0.9666666666666667
3181,True,1.0
3182,True,0.9333333333333333
3183,True,1.0
3184,True,0.9666666666666667
3185,True,1.0
3186,True,1.0
3187,True,1.0
3188,True,1.0
3189,True,1.0
3190,True,1.0
3191,True,1.0
3192,True,0.9666666666666667
3193,True,0.9666666666666667
3194,True,0.9666666666666667
3195,True,1.0
3196,True,0.9666666666666667
3197,True,1.0
3198,True,1.0
3199,True,0.9666666666666667
3200,True,1.0
3201,True,0.9666666666666667
3202,True,1.0
3203,True,0.9333333333333333
3204,True,1.0
3205,True,0.9666666666666667
3206,True,1.0
3207,True,1.0
3208,True,1.0
3209,True,1.0
3210,True,1.0
3211,True,1.0
3212,True,1.0
3213,True,1.0
3214,True,0.9666666666666667
3215,True,0.9666666666666667
3216,True,1.0
3217,True,1.0
3218,True,1.0
3219,True,1.0
3220,True,0.9333333333333333
3221,True,1.0
3222,True,0.9333333333333333
3223,True,0.9666666666666667
3224,True,1.0
3225,True,0.9666666666666667
3226,True,1.0
3227,True,1.0
3228,True,0.9666666666666667
3229,True,1.0
3230,True,1.0
3231,True,1.0
3232,True,1.0
3233,True,1.0
3234,True,1.0
3235,True,1.0
3236,True,1.0
3237,True,1.0
3238,True,1.0
3239,True,0.9666666666666667
3240,True,1.0
3241,True,1.0
3242,True,0.9666666666666667
3243,True,0.9333333333333333
3244,True,0.9666666666666667
3245,True,1.0
3246,True,1.0
3247,True,1.0
3248,True,1.0
3249,True,0.9666666666666667
3250,True,1.0
3251,True,0.9666666666666667
3252,True,1.0
3253,True,0.9333333333333333
3254,True,1.0
3255,True,1.0
3256,True,1.0
3257,True,0.9666666666666667
3258,True,1.0
3259,True,1.0
3260,True,1.0
3261,True,0.9666666666666667
3262,True,0.9666666666666667
3263,True,1.0
3264,True,1.0
3265,True,1.0
3266,True,1.0
3267,True,1.0
3268,True,0.9666666666666667
3269,True,0.9666666666666667
3270,True,0.9666666666666667
3271,True,1.0
3272,True,0.9666666666666667
3273,True,1.0
3274,True,0.9666666666666667
3275,True,1.0
3276,True,1.0
3277,True,0.9333333333333333
3278,True,1.0
3279,True,0.9666666666666667
3280,True,0.9666666666666667
3281,True,0.9666666666666667
3282,True,0.9666666666666667
3283,True,0.9666666666666667
3284,True,1.0
3285,True,0.9666666666666667
3286,True,1.0
3287,True,1.0
3288,True,0.9333333333333333
3289,True,0.9666666666666667
3290,True,0.9666666666666667
3291,True,1.0
3292,True,1.0
3293,True,0.9333333333333333
3294,True,1.0
3295,True,1.0
3296,False,
3297,True,1.0
3298,True,1.0
3299,True,1.0
3300,True,1.0
3301,True,0.9666666666666667
3302,True,0.9666666666666667
3303,True,0.9666666666666667
3304,True,1.0
3305,True,1.0
3306,True,1.0
3307,True,1.0
3308,True,1.0
3309,True,0.9666666666666667
3310,True,1.0
3311,True,1.0
3312,True,1.0
3313,True,1.0
3314,True,0.9666666666666667
3315,True,0.9333333333333333
3316,True,1.0
3317,True,1.0
3318,True,1.0
3319,True,1.0
3320,True,1.0
3321,True,1.0
3322,True,1.0
3323,True,0.9666666666666667
3324,True,1.0
3325,True,1.0
3326,True,1.0
3327,True,0.9666666666666667
3328,True,1.0
3329,True,0.9333333333333333
3330,True,1.0
3331,True,1.0
3332,True,1.0
3333,True,1.0
3334,True,1.0
3335,True,0.9666666666666667
3336,True,0.9333333333333333
3337,True,0.9666666666666667
3338,True,0.9666666666666667
3339,True,1.0
3340,True,1.0
3341,True,0.9666666666666667
3342,True,0.9666666666666667
3343,True,0.9666666666666667
3344,True,1.0
3345,True,1.0
3346,True,0.9666666666666667
3347,True,0.9666666666666667
3348,True,1.0
3349,True,1.0
3350,True,1.0
3351,False,
3352,True,1.0
3353,True,1.0
3354,True,1.0
3355,True,0.9333333333333333
3356,True,1.0
3357,True,1.0
3358,True,1.0
3359,True,1.0
3360,True,0.9666666666666667
3361,True,1.0
3362,True,1.0
3363,True,0.9666666666666667
3364,True,0.9666666666666667
3365,True,0.9666666666666667
3366,True,0.9333333333333333
3367,True,0.9666666666666667
3368,True,0.9666666666666667
3369,True,1.0
3370,True,0.9666666666666667
3371,True,1.0
3372,True,1.0
3373,True,1.0
3374,True,0.9333333333333333
3375,True,0.9333333333333333
3376,True,0.9666666666666667
3377,True,1.0
3378,True,1.0
3379,True,1.0
3380,True,0.9666666666666667
3381,True,1.0
3382,True,1.0
3383,True,1.0
3384,True,1.0
3385,True,1.0
3386,True,1.0
3387,True,1.0
3388,True,0.9666666666666667
3389,True,1.0
3390,True,1.0
3391,True,1.0
3392,True,1.0
3393,True,1.0
3394,True,1.0
3395,True,0.9666666666666667
3396,True,1.0
3397,True,1.0
3398,True,1.0
3399,True,1.0
3400,True,1.0
3401,True,1.0
3402,True,1.0
3403,True,1.0
3404,True,1.0
3405,True,1.0
3406,True,1.0
3407,True,1.0
3408,True,0.9666666666666667
3409,True,1.0
3410,True,1.0
3411,True,1.0
3412,True,1.0
3413,True,1.0
3414,True,0.9666666666666667
3415,True,1.0
3416,True,1.0
3417,True,0.9666666666666667
3418,True,0.9666666666666667
3419,True,1.0
3420,True,0.9666666666666667
3421,True,1.0
3422,True,1.0
3423,True,1.0
3424,True,1.0
3425,True,0.9666666666666667
3426,True,0.9666666666666667
3427,True,0.9333333333333333
3428,True,1.0
3429,True,1.0
3430,True,0.9666666666666667
3431,True,1.0
3432,True,1.0
3433,True,1.0
3434,True,1.0
3435,True,1.0
3436,True,0.9666666666666667
3437,True,1.0
3438,True,0.9666666666666667
3439,True,1.0
3440,True,1.0
3441,True,0.9666666666666667
3442,True,1.0
3443,True,1.0
3444,True,1.0
3445,True,1.0
3446,True,1.0
3447,True,0.9666666666666667
3448,True,1.0
3449,True,1.0
3450,True,1.0
3451,True,1.0
3452,True,1.0
3453,True,1.0
3454,True,0.9333333333333333
3455,True,1.0
3456,True,0.9666666666666667
3457,True,1.0
3458,True,1.0
3459,True,0.9666666666666667
3460,True,0.9666666666666667
3461,True,1.0
3462,True,1.0
3463,True,0.9666666666666667
3464,True,1.0
3465,True,1.0
3466,True,1.0
3467,True,1.0
3468,True,1.0
3469,True,1.0
3470,True,1.0
3471,True,0.9333333333333333
3472,True,1.0
3473,True,1.0
3474,False,
3475,True,0.9666666666666667
3476,True,1.0
3477,True,1.0
3478,True,0.9666666666666667
3479,True,1.0
3480,True,0.9666666666666667
3481,True,1.0
3482,True,1.0
3483,True,1.0
3484,True,1.0
3485,True,1.0
3486,True,1.0
3487,True,0.9666666666666667
3488,True,1.0
3489,True,1.0
3490,True,0.9666666666666667
3491,True,1.0
3492,True,1.0
3493,True,1.0
3494,True,1.0
3495,True,1.0
3496,True,0.9666666666666667
3497,True,0.9666666666666667
3498,True,1.0
3499,True,0.9666666666666667
3500,True,1.0
3501,True,0.9666666666666667
3502,True,0.9666666666666667
3503,True,0.9666666666666667
3504,True,0.9666666666666667
3505,True,1.0
3506,True,0.9666666666666667
3507,True,0.9666666666666667
3508,True,1.0
3509,True,1.0
3510,False,
3511,True,1.0
3512,True,1.0
3513,True,1.0
3514,True,1.0
3515,True,1.0
3516,True,1.0
3517,True,0.9666666666666667
3518,True,1.0
3519,True,1.0
3520,True,1.0
3521,True,0.9666666666666667
3522,True,0.9666666666666667
3523,True,1.0
3524,True,1.0
3525,True,1.0
3526,True,1.0
3527,True,1.0
3528,True,0.9666666666666667
3529,True,1.0
3530,True,1.0
3531,True,1.0
3532,True,0.9666666666666667
3533,True,1.0
3534,True,0.9666666666666667
3535,True,1.0
3536,True,1.0
3537,True,1.0
3538,True,1.0
3539,True,1.0
3540,True,1.0
3541,True,1.0
3542,True,1.0
3543,True,1.0
3544,True,1.0
3545,True,1.0
3546,True,1.0
3547,True,1.0
3548,True,1.0
3549,True,1.0
3550,True,0.9666666666666667
3551,True,1.0
3552,True,1.0
3553,True,0.9666666666666667
3554,True,0.9666666666666667
3555,True,0.9666666666666667
3556,True,0.9333333333333333
3557,True,1.0
3558,True,1.0
3559,True,1.0
3560,True,1.0
3561,True,1.0
3562,True,1.0
3563,True,0.9666666666666667
3564,True,1.0
3565,True,1.0
3566,True,0.9666666666666667
3567,True,0.9666666666666667
3568,True,0.9666666666666667
3569,True,1.0
3570,True,1.0
3571,True,1.0
3572,True,1.0
3573,True,1.0
3574,True,1.0
3575,True,0.9666666666666667
3576,True,0.9666666666666667
3577,True,0.9666666666666667
3578,True,0.9666666666666667
3579,True,1.0
3580,True,1.0
3581,True,1.0
3582,True,1.0
3583,True,1.0
3584,True,1.0
3585,True,0.9666666666666667
3586,True,1.0
3587,True,0.9666666666666667
3588,True,1.0
3589,True,1.0
3590,True,1.0
3591,True,0.9666666666666667
3592,True,0.9666666666666667
3593,True,0.9666666666666667
3594,True,0.9333333333333333
3595,True,1.0
3596,True,0.9666666666666667
3597,True,0.9333333333333333
3598,True,0.9666666666666667
3599,True,0.9666666666666667
3600,True,1.0
3601,True,0.9666666666666667
3602,True,0.9666666666666667
3603,True,0.9666666666666667
3604,True,1.0
3605,True,1.0
3606,True,1.0
3607,True,1.0
3608,True,1.0
3609,True,1.0
3610,True,1.0
3611,True,0.9666666666666667
3612,True,1.0
3613,True,0.9666666666666667
3614,True,0.9666666666666667
3615,True,1.0
3616,True,0.9666666666666667
3617,True,1.0
3618,True,1.0
3619,True,0.9333333333333333
3620,True,1.0
3621,True,0.9666666666666667
3622,True,1.0
3623,True,1.0
3624,True,1.0
3625,True,0.9666666666666667
3626,True,1.0
3627,True,1.0
3628,True,1.0
3629,True,1.0
3630,True,1.0
3631,True,1.0
3632,True,0.9333333333333333
3633,True,0.9666666666666667
3634,True,0.9666666666666667
3635,True,0.9666666666666667
3636,True,1.0
3637,True,1.0
3638,True,1.0
3639,True,0.9333333333333333
3640,True,0.9666666666666667
3641,True,1.0
3642,True,1.0
3643,True,1.0
3644,True,0.9333333333333333
3645,True,1.0
3646,True,1.0
3647,False,
3648,True,1.0
3649,True,0.9333333333333333
3650,True,1.0
3651,True,0.9333333333333333
3652,True,1.0
3653,True,1.0
3654,True,1.0
3655,True,1.0
3656,True,1.0
3657,True,1.0
3658,True,1.0
3659,True,0.9666666666666667
3660,True,1.0
3661,True,1.0
3662,True,1.0
3663,True,1.0
3664,True,1.0
3665,True,0.9666666666666667
3666,True,1.0
3667,True,0.9333333333333333
3668,True,1.0
3669,True,1.0
3670,True,0.9333333333333333
3671,True,1.0
3672,True,1.0
3673,True,0.9666666666666667
3674,True,1.0
3675,True,1.0
3676,True,0.9333333333333333
3677,True,1.0
3678,True,0.9666666666666667
3679,True,0.9333333333333333
3680,True,1.0
3681,True,1.0
3682,True,1.0
3683,True,1.0
3684,True,0.9666666666666667
3685,True,1.0
3686,True,0.9666666666666667
3687,True,1.0
3688,True,1.0
3689,True,1.0
3690,True,1.0
3691,True,1.0
3692,True,0.9666666666666667
3693,True,1.0
3694,True,1.0
3695,True,1.0
3696,True,1.0
3697,False,
3698,True,0.9666666666666667
3699,True,1.0
3700,True,1.0
3701,True,1.0
3702,True,1.0
3703,True,1.0
3704,True,0.9666666666666667
3705,True,0.9666666666666667
3706,True,0.9666666666666667
3707,True,1.0
3708,True,1.0
3709,True,0.9666666666666667
3710,True,1.0
3711,True,1.0
3712,True,1.0
3713,True,1.0
3714,True,0.9666666666666667
3715,True,1.0
3716,True,0.9666666666666667
3717,True,1.0
3718,True,1.0
3719,True,1.0
3720,True,1.0
3721,True,0.9666666666666667
3722,True,0.9333333333333333
3723,True,1.0
3724,True,1.0
3725,True,1.0
3726,True,1.0
3727,True,1.0
3728,True,1.0
3729,True,1.0
3730,True,1.0
3731,True,0.9666666666666667
3732,True,1.0
3733,True,1.0
3734,True,0.9333333333333333
3735,True,0.9666666666666667
3736,True,1.0
3737,True,1.0
3738,True,0.9666666666666667
3739,True,1.0
3740,True,0.9666666666666667
3741,True,0.9666666666666667
3742,True,1.0
3743,True,0.9666666666666667
3744,True,1.0
3745,True,1.0
3746,True,0.9666666666666667
3747,True,1.0
3748,True,0.9666666666666667
3749,True,1.0
3750,True,0.9666666666666667
3751,True,1.0
3752,True,1.0
3753,True,1.0
3754,True,0.9666666666666667
3755,True,0.9666666666666667
3756,True,1.0
3757,True,1.0
3758,True,1.0
3759,True,1.0
3760,True,0.9666666666666667
3761,True,1.0
3762,True,1.0
3763,True,1.0
3764,True,1.0
3765,True,1.0
3766,True,1.0
3767,True,1.0
3768,True,1.0
3769,True,1.0
3770,True,1.0
3771,True,1.0
3772,True,1.0
3773,True,1.0
3774,True,1.0
3775,True,1.0
3776,True,1.0
3777,True,1.0
3778,True,1.0
3779,True,1.0
3780,True,1.0
3781,True,0.9666666666666667
3782,True,0.9666666666666667
3783,True,1.0
3784,True,1.0
3785,True,0.9666666666666667
3786,True,0.9666666666666667
3787,True,0.9666666666666667
3788,True,1.0
3789,True,0.9666666666666667
3790,True,0.9333333333333333
3791,True,1.0
3792,True,0.9666666666666667
3793,True,1.0
3794,True,1.0
3795,True,0.9666666666666667
3796,True,1.0
3797,True,1.0
3798,True,1.0
3799,True,0.9333333333333333
3800,True,1.0
3801,True,1.0
3802,True,1.0
3803,True,1.0
3804,True,1.0
3805,True,0.9666666666666667
3806,True,1.0
3807,True,1.0
3808,True,0.9666666666666667
3809,True,1.0
3810,True,1.0
3811,True,0.9666666666666667
3812,True,1.0
3813,True,0.9666666666666667
3814,True,0.9333333333333333
3815,True,1.0
3816,True,0.9666666666666667
3817,True,1.0
3818,True,0.9666666666666667
3819,True,0.9333333333333333
3820,True,1.0
3821,True,1.0
3822,True,1.0
3823,True,0.9333333333333333
3824,True,1.0
3825,True,1.0
3826,True,1.0
3827,True,1.0
3828,True,0.9666666666666667
3829,True,1.0
3830,True,0.9666666666666667
3831,True,1.0
3832,True,1.0
3833,True,0.9666666666666667
3834,True,1.0
3835,True,1.0
3836,True,1.0
3837,True,1.0
3838,True,1.0
3839,True,1.0
3840,True,0.9333333333333333
3841,True,1.0
3842,True,1.0
3843,True,1.0
3844,True,1.0
3845,True,1.0
3846,True,0.9666666666666667
3847,True,1.0
3848,True,1.0
3849,True,0.9666666666666667
3850,True,1.0
3851,True,0.9333333333333333
3852,True,1.0
3853,True,1.0
3854,True,0.9666666666666667
3855,True,1.0
3856,True,0.9333333333333333
3857,True,1.0
3858,True,0.9333333333333333
3859,True,1.0
3860,True,0.9333333333333333
3861,True,1.0
3862,True,1.0
3863,True,1.0
3864,True,1.0
3865,True,1.0
3866,True,1.0
3867,True,1.0
3868,True,1.0
3869,True,0.9666666666666667
3870,True,1.0
3871,True,0.9666666666666667
3872,True,0.9666666666666667
3873,True,0.9333333333333333
3874,True,0.9666666666666667
3875,True,1.0
3876,True,1.0
3877,True,1.0
3878,True,1.0
3879,True,1.0
3880,True,1.0
3881,True,0.9666666666666667
3882,True,1.0
3883,True,0.9666666666666667
3884,True,1.0
3885,True,0.9666666666666667
3886,True,1.0
3887,True,1.0
3888,True,0.9666666666666667
3889,True,1.0
3890,True,1.0
3891,True,0.9666666666666667
3892,True,1.0
3893,True,1.0
3894,True,0.9666666666666667
3895,True,1.0
3896,True,1.0
3897,True,0.9666666666666667
3898,True,1.0
3899,True,0.9333333333333333
3900,True,1.0
3901,True,1.0
3902,True,1.0
3903,True,1.0
3904,True,1.0
3905,True,0.9666666666666667
3906,True,1.0
3907,True,0.9666666666666667
3908,True,1.0
3909,True,1.0
3910,True,0.9333333333333333
3911,True,0.9666666666666667
3912,True,1.0
3913,True,0.9666666666666667
3914,True,0.9666666666666667
3915,True,0.9666666666666667
3916,True,1.0
3917,True,0.9666666666666667
3918,True,1.0
3919,True,0.9666666666666667
3920,True,1.0
3921,True,1.0
3922,True,1.0
3923,True,1.0
3924,True,1.0
3925,True,0.9333333333333333
3926,True,1.0
3927,True,0.9333333333333333
3928,True,1.0
3929,True,0.9666666666666667
3930,True,0.9666666666666667
3931,True,1.0
3932,True,1.0
3933,True,1.0
3934,True,0.9666666666666667
3935,True,1.0
3936,True,1.0
3937,True,1.0
3938,False,
3939,True,1.0
3940,True,1.0
3941,True,1.0
3942,True,1.0
3943,True,1.0
3944,True,1.0
3945,True,0.9666666666666667
3946,True,0.9666666666666667
3947,True,1.0
3948,True,1.0
3949,True,0.9666666666666667
3950,True,1.0
3951,True,0.9666666666666667
3952,True,1.0
3953,True,1.0
3954,True,0.9666666666666667
3955,True,1.0
3956,True,1.0
3957,True,1.0
3958,True,0.9666666666666667
3959,True,1.0
3960,True,0.9666666666666667
3961,True,0.9333333333333333
3962,True,1.0
3963,True,1.0
3964,True,0.9333333333333333
3965,True,1.0
3966,True,1.0
3967,True,1.0
3968,True,1.0
3969,True,1.0
3970,True,0.9666666666666667
3971,True,0.9333333333333333
3972,True,1.0
3973,True,0.9666666666666667
3974,True,0.9333333333333333
3975,True,1.0
3976,True,1.0
3977,True,0.9666666666666667
3978,True,1.0
3979,True,1.0
3980,True,0.9666666666666667
3981,True,1.0
3982,True,1.0
3983,True,1.0
3984,True,0.9333333333333333
3985,True,0.9666666666666667
3986,True,0.9666666666666667
3987,True,1.0
3988,True,0.9666666666666667
3989,True,1.0
3990,True,1.0
3991,True,0.9666666666666667
3992,True,1.0
3993,True,0.9666666666666667
3994,True,1.0
3995,True,0.9333333333333333
3996,True,1.0
3997,True,1.0
3998,True,0.9666666666666667
3999,True,0.9666666666666667
4000,True,1.0
4001,True,1.0
4002,True,1.0
4003,True,1.0
4004,True,1.0
4005,True,0.9333333333333333
4006,True,0.9666666666666667
4007,True,1.0
4008,True,1.0
4009,True,1.0
4010,True,1.0
4011,True,1.0
4012,True,1.0
4013,True,0.9666666666666667
4014,True,0.9666666666666667
4015,True,1.0
4016,True,1.0
4017,True,1.0
4018,True,1.0
4019,True,1.0
4020,True,0.9666666666666667
4021,True,0.9666666666666667
4022,True,1.0
4023,True,1.0
4024,True,1.0
4025,True,1.0
4026,True,0.9666666666666667
4027,True,0.9333333333333333
4028,True,1.0
4029,True,0.9666666666666667
4030,True,0.9666666666666667
4031,True,0.9333333333333333
4032,True,0.9666666666666667
4033,True,0.9666666666666667
4034,True,1.0
4035,True,1.0
4036,True,0.9333333333333333
4037,True,1.0
4038,True,0.9666666666666667
4039,True,1.0
4040,True,0.9333333333333333
4041,True,0.9666666666666667
4042,True,0.9666666666666667
4043,True,0.9666666666666667
4044,True,0.9666666666666667
4045,True,0.9666666666666667
4046,True,0.9666666666666667
4047,True,0.9666666666666667
4048,True,1.0
4049,True,0.9666666666666667
4050,True,0.9666666666666667
4051,True,0.9333333333333333
4052,True,0.9666666666666667
4053,True,1.0
4054,True,1.0
4055,True,0.9666666666666667
4056,True,1.0
4057,True,0.9666666666666667
4058,True,1.0
4059,True,1.0
4060,True,1.0
4061,True,1.0
4062,True,1.0
4063,True,1.0
4064,True,1.0
4065,True,1.0
4066,True,1.0
4067,True,0.9666666666666667
4068,True,1.0
4069,True,0.9666666666666667
4070,True,1.0
4071,True,1.0
4072,True,0.9333333333333333
4073,True,1.0
4074,True,0.9666666666666667
4075,True,1.0
4076,True,0.9666666666666667
4077,True,1.0
4078,True,1.0
4079,True,1.0
4080,True,1.0
4081,True,0.9666666666666667
4082,True,1.0
4083,True,1.0
4084,True,0.9666666666666667
4085,True,0.9666666666666667
4086,True,1.0
4087,True,1.0
4088,True,1.0
4089,True,1.0
4090,True,1.0
4091,True,0.9666666666666667
4092,True,0.9666666666666667
4093,True,1.0
4094,True,1.0
4095,True,1.0
4096,True,0.9666666666666667
4097,True,1.0
4098,True,1.0
4099,True,1.0
4100,True,1.0
4101,True,1.0
4102,True,0.9333333333333333
4103,True,1.0
4104,True,0.9666666666666667
4105,True,1.0
